customerID,gender,SeniorCitizen,SeniorCitizen_trans,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,monthlycharges_bin,TotalCharges,Churn,Churn_flag
9474-PHLYD,Female,0,young,No,No,15,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,59.45,41-60,892.65,Yes,1
4318-RAJVY,Female,0,young,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.8,0-20,198.25,No,0
2165-VOEGB,Female,0,young,No,Yes,46,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.2,101-120,4822.85,Yes,1
3612-YUNGG,Male,0,young,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.2,101-120,6741.15,No,0
2254-DLXRI,Female,0,young,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,79.15,61-80,79.15,No,0
5062-CJJKH,Male,0,young,Yes,Yes,25,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,53.65,41-60,1355.45,No,0
9028-LIHRP,Male,0,young,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),100.2,101-120,7209,No,0
2219-MVUSO,Male,0,young,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.15,41-60,438.4,Yes,1
1053-MXTTK,Female,0,young,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.65,101-120,7726.35,No,0
1530-ZTDOZ,Female,0,young,Yes,No,49,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),40.65,41-60,2070.75,No,0
1301-LOPVR,Male,0,young,Yes,Yes,29,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),55.35,41-60,1636.95,No,0
0853-TWRVK,Male,0,young,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),105.6,101-120,7581.5,No,0
8914-RBTSB,Male,0,young,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,93.8,81-100,3019.5,Yes,1
6212-ATMLK,Female,0,young,No,No,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.7,81-100,4729.75,No,0
8200-LGKSR,Male,0,young,Yes,No,71,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,83.2,81-100,6126.1,No,0
1568-BEKZM,Male,1,senior,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.05,81-100,6333.4,No,0
0670-ANMUU,Male,0,young,No,No,71,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),97.65,81-100,6687.85,No,0
6897-RWMUB,Male,0,young,Yes,Yes,61,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),68.05,61-80,4158.25,No,0
0963-ZBDRN,Male,0,young,No,No,32,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.2,81-100,3183.4,Yes,1
7594-RQHXR,Female,0,young,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.6,61-80,79.6,Yes,1
6999-CHVCF,Male,0,young,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),102.1,101-120,7149.35,No,0
6134-KWTBV,Male,0,young,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.4,21-40,1429.65,No,0
1077-HUUJM,Female,0,young,No,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.05,61-80,472.65,No,0
6331-EWIEB,Male,0,young,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.25,81-100,1734.5,Yes,1
0895-LNKRC,Male,0,young,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.45,0-20,113.5,No,0
2045-BMBTJ,Female,1,senior,No,No,33,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.45,41-60,1884.65,No,0
8417-GSODA,Male,0,young,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),92.2,81-100,2568.15,No,0
5171-EPLKN,Male,0,young,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,0-20,470,No,0
4452-QIIEB,Male,0,young,No,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.9,41-60,278.4,No,0
5998-VVEJY,Male,0,young,No,No,26,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,81-100,2088.8,Yes,1
1624-NALOJ,Male,1,senior,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.8,81-100,502.6,Yes,1
6741-EGCBI,Male,1,senior,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.5,81-100,2595.85,No,0
7820-ZYGNY,Male,0,young,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),90.45,81-100,5825.5,No,0
4317-VTEOA,Male,0,young,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,50.75,41-60,50.75,Yes,1
9677-AVKED,Female,0,young,No,Yes,53,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,84.6,81-100,4449.75,No,0
1670-SVOWZ,Female,0,young,Yes,Yes,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.65,81-100,1208.35,Yes,1
2227-JRSJX,Female,0,young,No,No,21,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.15,81-100,1956.4,No,0
9847-HNVGP,Male,0,young,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,0-20,310.6,No,0
6696-YDAYZ,Male,0,young,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.5,21-40,290.55,No,0
8980-WQFWL,Female,0,young,No,No,35,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,62.1,61-80,2096.1,No,0
1730-ZMAME,Female,1,senior,No,No,32,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.5,61-80,2665,No,0
6506-EYCNH,Female,0,young,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.55,0-20,543.8,No,0
4634-JLRJT,Female,0,young,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.35,21-40,20.35,No,0
9501-UKKNL,Male,0,young,No,No,59,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,51.7,41-60,3005.8,No,0
2560-QTSBS,Female,0,young,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.3,21-40,1623.15,No,0
7541-YLXCL,Male,0,young,No,No,36,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,65.4,61-80,2498.4,Yes,1
4795-WRNVT,Female,0,young,No,No,40,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,65.1,61-80,2586,No,0
6080-TCMYC,Male,0,young,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.2,81-100,3292.3,No,0
0260-ZDLGK,Female,0,young,No,Yes,9,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,72.9,61-80,651.4,Yes,1
7860-UXCRM,Male,0,young,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),74.5,61-80,4674.55,No,0
6357-JJPQT,Female,0,young,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.5,81-100,232.35,No,0
2292-XQWSV,Male,0,young,Yes,Yes,40,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,60.3,61-80,2448.5,No,0
9552-TGUZV,Male,0,young,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,75,61-80,658.1,No,0
5913-INRQV,Male,1,senior,Yes,No,34,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,90.15,81-100,3128.8,No,0
8722-NGNBH,Male,0,young,No,No,5,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,40,21-40,223.45,Yes,1
6210-KBBPI,Male,1,senior,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.45,81-100,919.4,Yes,1
9643-YBLUR,Male,0,young,Yes,No,9,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),69.05,61-80,653.95,No,0
8734-FNWVH,Male,0,young,Yes,Yes,31,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),59.7,41-60,1825.5,No,0
9447-YPTBX,Female,0,young,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,0-20,943.1,No,0
0133-BMFZO,Female,0,young,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,86.25,81-100,181.65,Yes,1
6128-CZOMY,Female,0,young,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,41-60,45.65,Yes,1
9540-JYROE,Male,0,young,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.1,61-80,551.35,Yes,1
9026-LHEVG,Female,0,young,No,No,9,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,40.75,41-60,359.4,No,0
2260-USTRB,Female,1,senior,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.2,61-80,115.95,Yes,1
3656-TKRVZ,Female,0,young,No,No,3,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.35,41-60,165.2,Yes,1
7011-CVEUC,Male,0,young,Yes,No,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.7,81-100,2338.35,No,0
6185-TASNN,Male,1,senior,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.3,41-60,46.3,No,0
7925-PNRGI,Female,0,young,Yes,Yes,45,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,81.3,81-100,3541.1,No,0
8623-TMRBY,Male,1,senior,Yes,Yes,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.2,81-100,4146.05,Yes,1
1552-CZCLL,Female,0,young,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20,0-20,1087.25,No,0
3038-PQIUY,Female,0,young,No,No,38,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),66.15,61-80,2522.4,No,0
1501-SGHBW,Male,0,young,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.85,41-60,81,Yes,1
9313-CDOGY,Male,0,young,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.6,0-20,717.3,No,0
8148-BPLZQ,Male,0,young,No,No,34,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.8,41-60,1734.2,No,0
2623-DRYAM,Female,0,young,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.75,101-120,7069.3,No,0
9987-LUTYD,Female,0,young,No,No,13,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,55.15,41-60,742.9,No,0
3208-YPIOE,Male,0,young,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,61-80,3017.65,Yes,1
4488-KQFDT,Female,0,young,No,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.95,101-120,6423,No,0
2612-RANWT,Female,0,young,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.15,101-120,1164.3,Yes,1
5693-PIPCS,Male,0,young,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),99.65,81-100,4220.35,No,0
0491-KAPQG,Male,0,young,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.7,61-80,1558.7,No,0
1925-LFCZZ,Male,1,senior,No,No,55,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),50.05,41-60,2743.45,No,0
8039-EQPIM,Male,0,young,Yes,No,69,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),60.25,61-80,4055.5,No,0
6900-PXRMS,Male,1,senior,Yes,Yes,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,105.75,101-120,2710.25,Yes,1
8707-RMEZH,Female,1,senior,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),87.3,81-100,6055.55,No,0
3346-BRMIS,Female,1,senior,Yes,No,18,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.35,41-60,810.7,Yes,1
3209-ZPKFI,Male,0,young,Yes,Yes,47,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.25,41-60,2538.2,No,0
6479-VDGRK,Female,0,young,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.3,81-100,6129.2,No,0
9373-WSLOY,Male,1,senior,Yes,No,33,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,50,41-60,1750.85,No,0
2933-FILNV,Female,0,young,Yes,Yes,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.4,21-40,36.55,Yes,1
3569-JFODW,Female,0,young,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.95,81-100,6652.45,No,0
9819-FBNSV,Male,1,senior,Yes,No,37,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.25,61-80,2575.45,No,0
9544-PYPSJ,Female,1,senior,Yes,Yes,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),96.1,81-100,6019.35,No,0
1591-XWLGB,Female,0,young,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,0-20,1379.6,No,0
0396-UKGAI,Male,0,young,No,Yes,23,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),55.3,41-60,1284.2,No,0
3243-ZHOHY,Female,0,young,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,21-40,296.15,No,0
5186-EJEGL,Male,0,young,No,No,9,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.5,61-80,653.25,No,0
7527-QNRUS,Male,0,young,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.15,21-40,412.6,No,0
9986-BONCE,Female,0,young,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.95,21-40,85.5,Yes,1
2722-JMONI,Female,1,senior,Yes,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.55,41-60,49.55,Yes,1
2203-GHNWN,Female,0,young,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.65,61-80,1928.7,No,0
3878-AVSOQ,Female,1,senior,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.25,61-80,71.25,No,0
3258-SYSWS,Male,1,senior,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),113.8,101-120,7845.8,No,0
5296-PSYVW,Female,0,young,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.55,21-40,1750.7,No,0
6319-QSUSR,Female,0,young,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,0-20,216.2,No,0
4083-EUGRJ,Male,0,young,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,21-40,178.5,Yes,1
7579-OOPEC,Female,1,senior,Yes,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),50.15,41-60,115.1,Yes,1
0512-FLFDW,Female,1,senior,Yes,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),100.5,101-120,6029,No,0
1771-OADNZ,Male,1,senior,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.9,81-100,2745.2,Yes,1
0487-CRLZF,Female,0,young,No,No,49,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.45,61-80,3721.9,No,0
2107-FBPTK,Female,1,senior,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.1,101-120,3121.1,No,0
9451-WLYRI,Female,0,young,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.05,0-20,990.45,No,0
8219-VYBVI,Male,0,young,No,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25,21-40,1004.35,No,0
1991-VOPLL,Female,0,young,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.05,0-20,157.65,No,0
9738-QLWTP,Male,0,young,No,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,81.9,81-100,3219.75,No,0
1016-DJTSV,Male,1,senior,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,61-80,572.85,No,0
9419-IPPBE,Female,0,young,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,90.15,81-100,4554.85,No,0
0174-QRVVY,Male,0,young,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.35,21-40,1847.55,No,0
5699-BNCAS,Male,1,senior,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.65,21-40,1766.75,No,0
2900-PHPLN,Female,1,senior,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.55,0-20,1462.05,No,0
0612-RTZZA,Female,1,senior,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,21-40,25.25,Yes,1
8106-GWQOK,Male,0,young,Yes,No,38,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),60,41-60,2193.2,No,0
8751-EDEKA,Female,0,young,Yes,No,28,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),89.9,81-100,2433.5,No,0
6878-GGDWG,Female,0,young,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.4,0-20,641.15,No,0
4039-PIMHX,Male,1,senior,Yes,No,49,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,49.8,41-60,2398.4,No,0
8450-LUGUK,Female,0,young,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.1,21-40,861.85,No,0
3604-WLABM,Female,0,young,No,No,10,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,54.25,41-60,583,No,0
0795-GMVQO,Male,0,young,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),109.9,101-120,7332.4,No,0
2259-OUUSZ,Male,0,young,No,No,7,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),35.5,21-40,249.55,No,0
1142-IHLOO,Female,0,young,No,No,51,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),87.55,81-100,4475.9,No,0
6410-LEFEN,Female,0,young,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.15,41-60,416.45,Yes,1
4633-MKHYU,Female,0,young,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,88.4,81-100,788.6,No,0
6257-RJOHI,Male,0,young,No,No,4,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.8,41-60,202.3,No,0
1545-JFUML,Male,0,young,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,99,81-100,6994.6,No,0
3194-ORPIK,Female,0,young,Yes,Yes,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.4,81-100,4116.15,Yes,1
7826-VVKWT,Female,1,senior,Yes,Yes,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,96.55,81-100,2263.45,No,0
1353-GHZOS,Male,0,young,Yes,No,22,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),59.75,41-60,1374.35,No,0
2587-EKXTS,Male,0,young,No,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,111.5,101-120,4915.15,No,0
5442-BXVND,Female,0,young,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.25,21-40,838.5,No,0
8816-VXNZD,Female,0,young,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.1,61-80,75.1,Yes,1
9378-FXTIZ,Female,0,young,Yes,No,54,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),70.15,61-80,3715.65,Yes,1
1723-HKXJQ,Male,0,young,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.75,101-120,4273.45,Yes,1
7825-GKXMW,Female,0,young,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.8,41-60,45.8,Yes,1
9753-OYLBX,Female,0,young,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.5,21-40,20.5,No,0
